KPI_Code,KPI_Description,KPI_Note,KPI_Order,UNIT_Code,KPI_Compound,KPI_Ext,KPI_Visible,CreatedAt,ModifiedAt,KPI_Name,KPI_Ext_Source,KPI_Ext_Name,CreatedBy,ModifiedBy
KPI_noVolDeathsDuty_Tot_age_30_39,Number of volunteer deaths on duty - Total - Age 30 to 39,,10449,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of volunteer deaths on duty - Total - Age 30 to 39,,,,
KPI_noVolDeathsDuty_Tot_age_40_49,Number of volunteer deaths on duty - Total - Age 40 to 49,,10450,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of volunteer deaths on duty - Total - Age 40 to 49,,,,
KPI_noVolDeathsDuty_Tot_age_50_59,Number of volunteer deaths on duty - Total - Age 50 to 59,,10451,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of volunteer deaths on duty - Total - Age 50 to 59,,,,
KPI_noVolDeathsDuty_Tot_age_6_12,Number of volunteer deaths on duty - Total - Age 6 to 12,,10445,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of volunteer deaths on duty - Total - Age 6 to 12,,,,
KPI_noVolDeathsDuty_Tot_age_60_69,Number of volunteer deaths on duty - Total - Age 60 to 69,,10452,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of volunteer deaths on duty - Total - Age 60 to 69,,,,
KPI_noVolDeathsDuty_Tot_age_70_79,Number of volunteer deaths on duty - Total - Age 70 to 79,,10453,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of volunteer deaths on duty - Total - Age 70 to 79,,,,
KPI_noVolDeathsDuty_Tot_age_80,Number of volunteer deaths on duty - Total - Age 80+,,10454,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of volunteer deaths on duty - Total - Age 80+,,,,
KPI_noVolDeathsDuty_Tot_age_Other,Number of volunteer deaths on duty - Total - Age Unknown / Not provided,,10455,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of volunteer deaths on duty - Total - Age Unknown / Not provided,,,,
KPI_noVolDeathsDuty_Tot_F,Number of volunteer deaths on duty - Total Female,,10457,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of volunteer deaths on duty - Total Female,,,,
KPI_noVolDeathsDuty_Tot_M,Number of volunteer deaths on duty - Total Male,,10456,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of volunteer deaths on duty - Total Male,,,,
KPI_noVolDeathsDuty_Tot_OtherSex,Number of volunteer deaths on duty - Total Third Gender,,10458,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of volunteer deaths on duty - Total Third Gender,,,,
KPI_noVolDeathsDuty_Tot_UnknownSex,Number of volunteer deaths on duty - Total Gender Unknown / not provided,,10459,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of volunteer deaths on duty - Total Gender Unknown / not provided,,,,
KPI_noVolDeathsDuty_UnknownSex_age_13_17,Number of volunteer deaths on duty - Gender Unknown / not provided - Age 13 to 17,,10435,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of volunteer deaths on duty - Gender Unknown / not provided - Age 13 to 17,,,,
KPI_noVolDeathsDuty_UnknownSex_age_18_29,Number of volunteer deaths on duty - Gender Unknown / not provided - Age 18 to 29,,10436,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of volunteer deaths on duty - Gender Unknown / not provided - Age 18 to 29,,,,
KPI_noVolDeathsDuty_UnknownSex_age_18_49,Number of volunteer deaths on duty - Gender Unknown / not provided - Age 18 to 49,KPI age range deprecated from 31st Dec 2016,10437,number,FALSE,FALSE,FALSE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of volunteer deaths on duty - Gender Unknown / not provided - Age 18 to 49,,,,
KPI_noVolDeathsDuty_UnknownSex_age_30_39,Number of volunteer deaths on duty - Gender Unknown / not provided - Age 30 to 39,,10438,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of volunteer deaths on duty - Gender Unknown / not provided - Age 30 to 39,,,,
KPI_noVolDeathsDuty_UnknownSex_age_40_49,Number of volunteer deaths on duty - Gender Unknown / not provided - Age 40 to 49,,10439,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of volunteer deaths on duty - Gender Unknown / not provided - Age 40 to 49,,,,
KPI_noVolDeathsDuty_UnknownSex_age_50_59,Number of volunteer deaths on duty - Gender Unknown / not provided - Age 50 to 59,,10440,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of volunteer deaths on duty - Gender Unknown / not provided - Age 50 to 59,,,,
KPI_noVolDeathsDuty_UnknownSex_age_6_12,Number of volunteer deaths on duty - Gender Unknown / not provided - Age 6 to 12,,10434,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of volunteer deaths on duty - Gender Unknown / not provided - Age 6 to 12,,,,
KPI_noVolDeathsDuty_UnknownSex_age_60_69,Number of volunteer deaths on duty - Gender Unknown / not provided - Age 60 to 69,,10441,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of volunteer deaths on duty - Gender Unknown / not provided - Age 60 to 69,,,,
KPI_noVolDeathsDuty_UnknownSex_age_70_79,Number of volunteer deaths on duty - Gender Unknown / not provided - Age 70 to 79,,10442,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of volunteer deaths on duty - Gender Unknown / not provided - Age 70 to 79,,,,
KPI_noVolDeathsDuty_UnknownSex_age_80,Number of volunteer deaths on duty - Gender Unknown / not provided - Age 80+,,10443,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of volunteer deaths on duty - Gender Unknown / not provided - Age 80+,,,,
KPI_noVolDeathsDuty_UnknownSex_age_Other,Number of volunteer deaths on duty - Gender Unknown / not provided - Age Unknown / Not provided,,10444,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of volunteer deaths on duty - Gender Unknown / not provided - Age Unknown / Not provided,,,,
KPI_noVolDeathsDuty_Validated,Number of volunteer deaths on duty - Data validated,,10461,logical,FALSE,FALSE,FALSE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of volunteer deaths on duty - Data validated,,,,
KPI_NSFP_PublishDate,Publishing date of National Society data submission for section 2 (Finance and Partnerships),Metadata,207,date,FALSE,FALSE,TRUE,2022-03-10T12:03:38.33,0001-01-01T00:00:00,Publishing date of National Society data submission for section 2 (Finance and Partnerships),,,system,
KPI_NSFP_StartDate,Starting date of National Society data submission for section 2 (Finance and Partnerships),Metadata,208,date,FALSE,FALSE,TRUE,2022-03-10T12:03:38.323,0001-01-01T00:00:00,Starting date of National Society data submission for section 2 (Finance and Partnerships),,,system,
KPI_NSFP_SubmitDate,Date of National Society data submission for section 2 (Finance and Partnerships),Metadata,209,date,FALSE,FALSE,TRUE,2023-03-10T12:30:17.097,0001-01-01T00:00:00,Date of National Society data submission for section 2 (Finance and Partnerships),,,system,
KPI_NSFP_ValidationDate,Validation date of National Society data submission for section 2 (Finance and Partnerships),Metadata,209,date,FALSE,FALSE,TRUE,2022-03-10T12:03:38.333,0001-01-01T00:00:00,Validation date of National Society data submission for section 2 (Finance and Partnerships),,,system,
KPI_NSFP_WasPublished,Data submission published (1) or not published (0) for section 2 (Finance and Partnerships),Metadata,210,logical,FALSE,FALSE,TRUE,2022-03-10T12:03:38.327,0001-01-01T00:00:00,Data submission published (1) or not published (0) for section 2 (Finance and Partnerships),,,system,
KPI_NSFP_WasStarted,Data submission started (1) or not published (0) for section 2 (Finance and Partnerships),Metadata,211,logical,FALSE,FALSE,TRUE,2022-03-10T12:03:38.32,0001-01-01T00:00:00,Data submission started (1) or not published (0) for section 2 (Finance and Partnerships),,,system,
KPI_NSFP_WasSubmitted,Was section 2 submitted (Finance and Partnerships),Metadata,212,logical,FALSE,FALSE,TRUE,2023-03-10T12:30:17.097,0001-01-01T00:00:00,Was section 2 submitted (Finance and Partnerships),,,system,
KPI_NSFP_WasValidated,Data submission validated (1) or not published (0) for section 2 (Finance and Partnerships),Metadata,212,logical,FALSE,FALSE,TRUE,2022-03-10T12:03:38.33,0001-01-01T00:00:00,Data submission validated (1) or not published (0) for section 2 (Finance and Partnerships),,,system,
KPI_NSGS_PublishDate,Publishing date of National Society data submission for section 1 (Governance and Structure),Metadata,201,date,FALSE,FALSE,TRUE,2022-03-10T12:03:38.297,0001-01-01T00:00:00,Publishing date of National Society data submission for section 1 (Governance and Structure),,,system,
KPI_NSGS_StartDate,Starting date of National Society data submission for section 1 (Governance and Structure),Metadata,202,date,FALSE,FALSE,TRUE,2022-03-10T12:03:38.293,0001-01-01T00:00:00,Starting date of National Society data submission for section 1 (Governance and Structure),,,system,
KPI_NSGS_SubmitDate,Date of National Society data submission for section 1 (Governance and Structure),Metadata,203,date,FALSE,FALSE,TRUE,2023-03-10T12:30:17.097,0001-01-01T00:00:00,Date of National Society data submission for section 1 (Governance and Structure),,,system,
KPI_NSGS_ValidationDate,Validation date of National Society data submission for section 1 (Governance and Structure),Metadata,203,date,FALSE,FALSE,TRUE,2022-03-10T12:03:38.307,0001-01-01T00:00:00,Validation date of National Society data submission for section 1 (Governance and Structure),,,system,
KPI_NSGS_WasPublished,Data submission published (1) or not published (0) for section 1 (Governance and Structure),Metadata,204,logical,FALSE,FALSE,TRUE,2022-03-10T12:03:38.293,0001-01-01T00:00:00,Data submission published (1) or not published (0) for section 1 (Governance and Structure),,,system,
KPI_NSGS_WasStarted,Data submission started (1) or not published (0) for section 1 (Governance and Structure),Metadata,205,logical,FALSE,FALSE,TRUE,2022-03-10T12:03:38.29,0001-01-01T00:00:00,Data submission started (1) or not published (0) for section 1 (Governance and Structure),,,system,
KPI_NSGS_WasSubmitted,Was section 1 submitted (Governance and Structure),Metadata,206,logical,FALSE,FALSE,TRUE,2023-03-10T12:30:17.097,0001-01-01T00:00:00,Was section 1 submitted (Governance and Structure),,,system,
KPI_NSGS_WasValidated,Data submission validated (1) or not published (0) for section 1 (Governance and Structure),Metadata,206,logical,FALSE,FALSE,TRUE,2022-03-10T12:03:38.3,0001-01-01T00:00:00,Data submission validated (1) or not published (0) for section 1 (Governance and Structure),,,system,
KPI_NSR_PublishDate,Publishing date of National Society data submission for section 3 (Reach),Metadata,213,date,FALSE,FALSE,TRUE,2022-03-10T12:03:38.363,0001-01-01T00:00:00,Publishing date of National Society data submission for section 3 (Reach),,,system,
KPI_NSR_StartDate,Starting date of National Society data submission for section 3 (Reach),Metadata,214,date,FALSE,FALSE,TRUE,2022-03-10T12:03:38.357,0001-01-01T00:00:00,Starting date of National Society data submission for section 3 (Reach),,,system,
KPI_NSR_SubmitDate,Date of National Society data submission for section 3 (Reach),Metadata,215,date,FALSE,FALSE,TRUE,2023-03-10T12:30:17.113,0001-01-01T00:00:00,Date of National Society data submission for section 3 (Reach),,,system,
KPI_NSR_ValidationDate,Validation date of National Society data submission for section 3 (Reach),Metadata,215,date,FALSE,FALSE,TRUE,2022-03-10T12:03:38.38,0001-01-01T00:00:00,Validation date of National Society data submission for section 3 (Reach),,,system,
KPI_NSR_WasPublished,Data submission published (1) or not published (0) for section 3 (Reach),Metadata,216,logical,FALSE,FALSE,TRUE,2022-03-10T12:03:38.36,0001-01-01T00:00:00,Data submission published (1) or not published (0) for section 3 (Reach),,,system,
KPI_NSR_WasStarted,Data submission started (1) or not published (0) for section 3 (Reach),Metadata,217,logical,FALSE,FALSE,TRUE,2022-03-10T12:03:38.343,0001-01-01T00:00:00,Data submission started (1) or not published (0) for section 3 (Reach),,,system,
KPI_NSR_WasSubmitted,Was section 3 submitted (Reach),Metadata,218,logical,FALSE,FALSE,TRUE,2023-03-10T12:30:17.113,0001-01-01T00:00:00,Was section 3 submitted (Reach),,,system,
KPI_NSR_WasValidated,Data submission validated (1) or not published (0) for section 3 (Reach),Metadata,218,logical,FALSE,FALSE,TRUE,2022-03-10T12:03:38.377,0001-01-01T00:00:00,Data submission validated (1) or not published (0) for section 3 (Reach),,,system,
KPI_PeopleVol_age,"Number of People Volunteering - Disaggregated by age (1) or not (0), blank if such variable is not reported",,10200,logical,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,"Number of People Volunteering - Disaggregated by age (1) or not (0), blank if such variable is not reported",,,,
KPI_PeopleVol_ddd,Number of people volunteering - Disaggregated by disability (1) or not (0),,10261,logical,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of people volunteering - Disaggregated by disability (1) or not (0),,,,
KPI_PeopleVol_F_age_13_17,Number of people volunteering - Female - Age 13 to 17,,10214,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of people volunteering - Female - Age 13 to 17,,,,
KPI_PeopleVol_F_age_18_29,Number of people volunteering - Female - Age 18 to 29,,10215,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of people volunteering - Female - Age 18 to 29,,,,
KPI_PeopleVol_F_age_18_49,Number of people volunteering - Female - Age 18 to 49,KPI age range deprecated from 31st Dec 2016,10216,number,FALSE,FALSE,FALSE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of people volunteering - Female - Age 18 to 49,,,,
KPI_PeopleVol_F_age_30_39,Number of people volunteering - Female - Age 30 to 39,,10217,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of people volunteering - Female - Age 30 to 39,,,,
KPI_PeopleVol_F_age_40_49,Number of people volunteering - Female - Age 40 to 49,,10218,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of people volunteering - Female - Age 40 to 49,,,,
KPI_PeopleVol_F_age_50_59,Number of people volunteering - Female - Age 50 to 59,,10219,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of people volunteering - Female - Age 50 to 59,,,,
KPI_PeopleVol_F_age_6_12,Number of people volunteering - Female - Age 6 to 12,,10213,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of people volunteering - Female - Age 6 to 12,,,,
KPI_PeopleVol_F_age_60_69,Number of people volunteering - Female - Age 60 to 69,,10220,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of people volunteering - Female - Age 60 to 69,,,,
KPI_PeopleVol_F_age_70_79,Number of people volunteering - Female - Age 70 to 79,,10221,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of people volunteering - Female - Age 70 to 79,,,,
KPI_PeopleVol_F_age_80,Number of people volunteering - Female - Age 80+,,10222,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of people volunteering - Female - Age 80+,,,,
KPI_PeopleVol_F_age_Other,Number of people volunteering - Female - Age Unknown / Not provided,,10223,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of people volunteering - Female - Age Unknown / Not provided,,,,
KPI_PeopleVol_isDataNotCollected,Is data NOT collected,,10264,logical,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of People volunteering - Data collected (1) or no data collected (0) - Applicable if no data provided,,,,
KPI_PeopleVol_M_age_13_17,Number of people volunteering - Male - Age 13 to 17,,10203,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of people volunteering - Male - Age 13 to 17,,,,
KPI_PeopleVol_M_age_18_29,Number of people volunteering - Male - Age 18 to 29,,10204,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of people volunteering - Male - Age 18 to 29,,,,
KPI_PeopleVol_M_age_18_49,Number of people volunteering - Male - Age 18 to 49,,10205,number,FALSE,FALSE,FALSE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of people volunteering - Male - Age 18 to 49,,,,
KPI_PeopleVol_M_age_30_39,Number of people volunteering - Male - Age 30 to 39,,10206,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of people volunteering - Male - Age 30 to 39,,,,
KPI_PeopleVol_M_age_40_49,Number of people volunteering - Male - Age 40 to 49,,10207,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of people volunteering - Male - Age 40 to 49,,,,
KPI_PeopleVol_M_age_50_59,Number of people volunteering - Male - Age 50 to 59,,10208,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of people volunteering - Male - Age 50 to 59,,,,
KPI_PeopleVol_M_age_6_12,Number of people volunteering - Male - Age 6 to 12,,10202,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of people volunteering - Male - Age 6 to 12,,,,
KPI_PeopleVol_M_age_60_69,Number of people volunteering - Male - Age 60 to 69,,10209,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of people volunteering - Male - Age 60 to 69,,,,
KPI_PeopleVol_M_age_70_79,Number of people volunteering - Male - Age 70 to 79,,10210,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of people volunteering - Male - Age 70 to 79,,,,
KPI_PeopleVol_M_age_80,Number of people volunteering - Male - Age 80+,,10211,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of people volunteering - Male - Age 80+,,,,
KPI_PeopleVol_M_age_Other,Number of people volunteering - Male - Age Unknown / Not provided,,10212,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of people volunteering - Male - Age Unknown / Not provided,,,,
KPI_PeopleVol_OtherSex_age_13_17,Number of people volunteering - Third Gender - Age 13 to 17,,10225,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of people volunteering - Third Gender - Age 13 to 17,,,,
KPI_PeopleVol_OtherSex_age_18_29,Number of people volunteering - Third Gender - Age 18 to 29,,10226,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of people volunteering - Third Gender - Age 18 to 29,,,,
